172180674	11897	436012
160916995	6108	99898
100006418	3033	1265089
161870030	1918	1443918
97100858	7855	947317
97100650	7855	947317
143587083	23170	68666
82167275	11394	68666
74631119	880	68666
78951734	6835	68666
120536360942	16862	1263436
161476154	8033	967177
147969048	6266	1016634
114868941	8717	323456
106827007	21775	1572508
106775049	19219	1572508
183618933	22202	395241
74833791	17260	70834
183411608	11219	227864
107740897	21040	479602
134695104	18469	450075
137881881	20241	1568610
114559622	17751	126318
87976943	2321	1325322
111176085	22724	586339
152654766	23729	511157
164795178	17751	238984
110999463	12281	238984
111175077	21489	1264157
99988287	14868	1282533
149932917	21501	1264157
116684221	15871	166794
107765737	2586	99250
183173469	4207	1323254
104876946	15053	269874
134480586	840	82740
133605338	20441	1111723
106796138	15179	1573384
93981152	1264	114819
120055590	881	252543
65455003	22427	252543
65455048	22427	252543
107714537	2671	936151
163394819	19219	67052
158224336	19716	67052
156168312	19219	67052
158225607	21775	67052
154912654	23387	67052
155291034	19219	67052
156168415	8558	67052
155291061	19219	67052
156836796	19219	67052
156168523	19219	67052
161428253	6108	179104
114224907	1161	985328
109700627	23374	1070257
106829390	8166	1474172
116710769	23344	339241
116710770	23344	339241
116693586	4207	1193386
99524934	22252	484701
57704643	881	4472
100558064	7610	962195
151506064	11352	3968
144993469	7860	1459661
57998907	11100	1156229
117785795	4207	1215356
126996927490	22831	912645
100161342	22277	936558
107067814	10605	868311
63646725	17525	511391
77595640751	9766	632984
164382684	17751	97538
137941964	17751	710910
137963571	17751	710910
64170142	10605	82740
95750307	6004	1170210
57757261	6108	1170210
96619925	14404	349116
109299640	17317	53102
125910152	7948	594102
81007998	22465	20638
163257974	15132	245718
114396645	10743	975
106848400	21775	154133
74197756	4910	55660
170200492	12684	60021
170200494	12684	60021
12166190775	12684	60021
74449803	10124	60021
98317051	21857	60021
81390987	7860	60021
125866843	19645	29553
94127635	896	29553
75029927	264	356
163475777	17387	1558796
161427407	881	912645
106773640	21510	864857
106764531	21277	995765
94674430	215	995765
75030889	23503	892474
148238210	152	818658
148039392	21277	818658
148039560	153	818658
156315529	153	818658
164018242	1264	511391
156955821	10054	1490922
106301709	22489	511498
163478400	4207	352869
145842278	18004	238984
168276991	23084	1264157
107745239	2040	1204124
106769227	23387	138857
108001285	206	1323254
147730305	12227	1558593
107520897	21775	57846
108842841	8275	57846
106829566	21236	375234
105857972	9094	1024456
115232886	22724	294017
96860738	19960	889438
99823927	199	66282
107760901	2040	141914
180507390	23090	97
173145943	3245	249964
61136786	21277	5668
146603763	15558	1239366
125848554	16599	450075
132802411	17124	552000
98235372	22306	321065
110514605	13325	1452438
153430572	22745	1452438
79054330	5754	1486995
149951840	10054	1360448
161120745	20862	1156229
116579597	14765	912645
131743103	146	912645
110962237	13778	1120565
165415561	16229	645454
134111786	23250	1231143
153513927	23250	1231143
99131427	5772	1558345
107738629	15507	238984
105384248	2362	118563
106451777	2821	99250
178528794	21743	469450
135397086	296	592605
134322589	296	592605
135641343	296	592605
164236887	4928	438101
154614113	10462	1035118
152503519	4455	249768
110702081	8811	393954
138528386	309	1036925
66011056	7948	76003
125953584	153	766627
57755057	17841	33581
157030113	22847	173457
142957735	23013	173457
142957736	23013	173457
106927403	23646	1216141
143528238	5731	339241
134487701	19191	1421552
103209572	9867	1098606
180206265	21990	1347957
164339617	3287	331949
106287590	21795	817976
164411045	12982	516223
94052486	12239	905048
113396311	16608	493278
122622361	19999	864857
145223731	306	1322017
145223735	18384	1322017
101533532	3647	612781
141964247	7687	1263768
162179254	3657	376884
75627249	15309	170528
159562478	7687	515953
126544673	21725	308857
109295512	152	1264823
111174245	14707	371501
138224231	22431	78186
104501863	21277	686758
57381370	22585	165806
125221321	17797	1290451
89136259	17797	1290451
123935331	17797	1290451
125221486	17797	1290451
115297962	17797	1290451
172564737	18496	84991
164566915	6108	879269
79158549	4545	437805
106727393	153	38934
107031996	9605	687918
99352824	4765	245375
116714760	6835	92414
133694631	1264	26565
112768934	3392	887558
148616815	21990	887561
86935596	153	959335
107408111	23646	350245
106794709	6850	350245
113241983	20959	95065
129686919	23357	1158195
63820105	17061	28648
125349479	12684	24028
84547424	6835	24028
107578180	1161	1037688
153858924	7140	679181
153858926	7140	679181
79538244	1918	61149
58659933578	330	1366740
98736730	4207	1156229
107733026	7505	912645
73906252	3735	912645
93831949	15147	912645
93629210	6835	912645
99823771	2321	526904
178419916	21291	1247534
138894196	19548	1558444
98632723	4844	238984
102477670	13946	875977
109252714	9855	123343
16147545898	21414	1342376
80693028	17954	517234
161386819	3961	84458
106686314	12427	560369
132407637	9713	82740
122665333	22277	82740
110345037167	9632	82740
53704874767	7860	445107
106879434	21510	213410
172811399	19219	211559
104001086	2321	293759
125959737	22102	75836
70424587	12684	178134
134967728	19934	1388775
106773640	20631	1384720
106774526	22523	1384720
114221751	18492	821248
102473762	17751	595084
102473763	17751	595084
154162481	7687	138965
133780422	3245	595084
106827007	21775	1316226
183618933	22202	51103
97157190	20411	45474
108054976	19716	52855
119715827	22277	245578
86790556	21990	975741
108879819	7948	252082
74608286	17831	915839
98316647	16629	1798
114221752	13306	975
111287079	12261	975
58005718	17751	588262
60523737	22758	1143357
163050981	22277	192456
145494753	4765	1317256
148532591	20861	446642
69909240	5705	11946
148767021	1161	60306
148767022	1161	60306
106835138	23646	682181
106769149	21681	1326374
62056479	18410	1098606
62056503	18410	1098606
75006540	18810	552104
56085650	12281	800153
168294358	13188	1547610
70346898	22431	1564290
108630178	21990	126318
120142266	6771	694805
79401404	949	1370266
107732409	20114	1469350
116684427	15871	1419034
154331080	21990	1190101
135661376	881	864857
99133830	19548	1311697
110322603	5705	769535
83553271	6106	769535
107812651	18180	696697
145074126	2584	699382
141327744	5187	269874
97259745	20441	740236
141228074	9071	407726
107744954	2040	82740
102452770	8987	424015
166774749	4207	1449423
102202020	17062	634487
57730710	152	879231
81041772	22279	1170137
79241216	7610	1325354
115097911	21713	1316254
156668389	19691	1316254
96909259	21717	1305995
106299920	206	1412956
94134893	22847	59338
70177330	199	176007
106775403	8452	70744
109204291	21625	597763
107729474	14821	1484001
82085605	534	821231
80408300	6027	1006997
108660282	11955	144819
157670964	21545	220734
108109560	22303	378573
99427651	11955	144819
137221715	7934	97
154331082	21990	492398
98650214	199	1316297
155340997	4207	1322715
152503519	4455	1324722
75945060	10387	597671
132501686	4844	1250160
106480348	21795	1384286
105451852	6027	592943
106870293	23387	1132837
150017458	23544	1102732
107734825	4928	1011024
120771982	11437	10575
94215158	881	1391649
101085998	19999	1190145
133413261	199	1156229
157851552	21990	1373841
75933398	295	238984
157151813	21465	238984
106772263	13325	147477
132489773	14757	1253566
93625664	6835	1323254
64176603	6835	97592
64118814	6835	97592
58336808	152	97592
121731962	20017	80183
110672636	8243	85854
107765257	19644	628445
146674621	21990	540831
181643480	254	233656
128623207	12684	1025193
163526628	3108	662302
180588353	16272	1151547
70394475	22767	399344
114365863	19934	38942
145089334	21279	38942
115323230	3657	418987
100833191	4648	137339
100833181	7565	137339
148893655	15130	368000
132289846	22955	137339
79164578	13778	489500
125848785	22847	302679
106233747	19048	302679
115516039	18065	470164
115522371	8303	470164
121432722	5772	639994
115442008	5754	1554919
110959755	8650	912645
158088022	17412	912645
139798243	8306	1341246
158228604	15153	1574495
137327962	20891	786169
150439923	5984	767218
181430595	8633	590504
124714613	215	1262822
64082187	16111	347737
98432281	7291	123343
81041761	18633	1314198
151610723	7610	1550141
158006865	21139	603556
114874230	23464	234811
102472615	17751	720995
152609876	18384	1095135
126959540	881	84845
103999003	21857	1574498
98422655	20861	1327396
96097901	17792	612369
151130087	17515	82061
133471761	2040	272355
94421105	22756	45684
75933441	17061	135588
92989139	284	86570
139400372	16977	86570
134691230	743	42657
82131216	15342	356
162899574	18410	356
162899573	18410	356
169588867	21990	418987
107016159	17798	53102
148050268	17317	141656
58383558	19884	1156229
106953501	23646	1274025
117778880	4844	872025
95997626	19870	176007
93980460	1336	368807
154911018	14880	306030
116405096	19870	1256597
147730503	12227	836561
114878706	6835	879269
66174922099	13059	289475
106818314	16629	820520
106818287	16629	820520
129412761	18190	652174
159206888	15871	84458
105857635	3392	542556
106862597	23387	1037688
129162061	924	83377
60626254	17841	28648
106775374	23646	350245
100060562	20861	97
86042565	21775	97
172184623	10721	97
106727416	153	38934
69635924	8987	45747
103222433	21169	340900
107783839	20114	340900
117683858	22485	1471439
56046653	19052	511391
56026873	19052	511391
113235726144	22612	1008036
70394464	152	810086
134485058	1918	1421552
135355231	296	592605
107333632	22427	843594
81042497	23538	1120565
97173666	152	1217887
97173664	152	1217887
163813499	1161	1217887
129597441	22277	1217887
154632627	10068	1217887
85661329	19999	1217887
180870374	18065	1217887
75605064	11222	1217887
83912346	5398	1217887
171782664	17751	1217887
172115644	19799	1217887
116480294	21775	1217887
138573691	13950	11946
137278220	8306	1453157
63052456	284	21472
155520286	163	708159
134201614417	13946	708159
169343163	5617	195748
162914806	6835	1187980
140010119	5617	1412179
106772334	21775	14359
105902063	880	20638
109106984330	22737	86570
106771883	9766	86570
64170142	10605	57579
76010624	23116	57579
59590496	20411	271014
162612249	17352	1091108
162275029	21139	82740
140562096	22485	388272
162277829	152	99564
156916733	21990	99564
106793937	23387	99564
113458726897	306	868311
106873332	20958	791928
19885315739	1312	1412179
110702359	22749	912645
108851081	22734	1459661
109692578	15507	1459661
133283558	14440	283175
162998801	18384	38942
96640188	2866	200699
138134043	21775	854622
164050579	169	229847
161682265	13638	1574657
156393789	21712	1110601
114913632	172	1560820
93026889	13778	233884
96097263	794	826086
106851693	21510	1572508
69635617	1978	1094088
109247867	4559	68666
132359866	20013	269874
124657054	4207	480106
164296586	17361	511391
138001189	16606	995513
79544917	16606	995513
106870504	4844	900539
146874495	21857	900539
159495101	13058	912645
157949208	13778	912645
73387749	1161	1574624
148771917	3647	1390636
145222792	21166	1574659
106860250	2671	1342710
161184843	2362	396337
177839680	21864	131878
164234423	22826	800347
168295430	19644	555596
165792480	4928	555596
55581724	22485	1165367
106772334	23170	363747
101533532	3647	612781
100006435	19870	1574601
106766501	21277	18854
107707756	18010	92898
181126845	13946	494478
106865079	23387	198535
117779041	4844	675022
164570554	3108	476813
161365650	13320	959958
111406392	23588	1125611
159398592	15309	85892
97035079	18633	1491289
127872627	4910	912645
123641476	20631	493278
115490982	14787	493278
137211373	23038	305437
116711849	17061	305437
119019880	17749	305437
99167041	18190	975
138134465	1966	975
132100285	3657	314843
47813404882	3245	912645
98605903	1336	1199175
120057068	13133	1311256
85172574	21277	1234658
116684427	22484	297050
132345226	14404	1556457
107531832	20958	333364
93831656	18402	835867
69272224	1000	589996
64074922	5833	912645
157150458	4765	912645
148746867	21684	1416813
103536436	9764	505249
128595080	7526	1020878
128595079	7526	1020878
153417586	22137	1574744
63915515	5705	1392362
168534282	18238	605384
88937599	215	1268680
125891184	12444	650847
133694484	1264	975
158018116	152	277587
113462959	6108	277587
128158968	12684	277587
137970819	7525	800324
106778367	7565	512015
106778367	21510	512015
164194537	21857	1574773
146719721	21855	912645
79161556	23350	912645
107779879	14821	1574073
117751927	254	469158
178740253	10387	153732
133271373	9869	1542483
165665581	23013	44067
114825909	8339	44067
152835902	8558	259194
166047281	21775	975477
66150348	17792	272015
105857618	295	238984
171724551	16862	910457
110746758	5617	282121
102473055	17751	282121
62502867	18381	1098606
158759389	21990	12340
168581479	22102	489018
89718151	6108	268642
149935901	13970	84153
69106095	15974	1268749
69701028	821	1267063
128133289	21340	861274
154579406	11955	795568
116678219	19023	138925
164870602	1790	1231143
116583557	3245	948483
107869992	9910	968189
107754749	14821	968189
181778561	23496	1007981
167402444	19219	1074955
172667362	14013	1175631
107700517	20973	966019
138914474	21501	1168483
124627454	6578	1397763
124627453	6578	1397763
138129443	21775	968396
146964712	10383	1471508
153857181	22826	293678
134111786	7948	73147
106451927	2821	1574824
66226992	132	1573968
105346072	5828	673500
105355469	23357	881220
111169476167	22202	951165
99397646	7985	1156229
99169633	3735	259144
108490284	19219	1574886
76061470	913	1171481
114530894	20111	788343
139355159	12490	603333
63829837	18410	1329228
133842207	21489	413947
111188372	3898	724530
95997586	18061	1311249
106764274	20387	97
167519709	22831	227317
96706571	5187	936520
106803179	21236	506149
154543151	13462	1238181
181123264	22102	1573689
158164755	18238	1184215
7550264339	21990	450075
81391948	7860	1574816
108340739	15420	1306838
106277218	881	809706
122528200	19934	1361967
122528199	9867	1361967
63661510	22718	657549
70217144	9867	689891
153857181	7140	454560
125299501	2821	992099
161323251	21833	1173787
108146543	7140	607502
100006017	22848	1339714
91535241	6050	1339714
75485192	21511	1562956
105800561	19710	131802
65420709633	4844	238984
116684351	15871	1573392
89425608	1918	769650
106748285	15420	1314154
107733463	22724	578387
94256261	264	1559379
158637098	12490	134697
83107882	20847	961
106765925	2671	539876
119060388	155	77728
145640254	5859	641915
75738739	15173	289475
69272224	1000	246302
98479123	13778	983406
137902758	15132	1275230
106766639	21277	695833
154331101	21990	733038
103690751	19781	968798
95026313	15147	1264162
115135961	18633	1264157
145142199	21684	1264162
133634344	14765	1277033
107782603	14823	890305
148163385	2821	836041
181567803	21953	912645
106586553	19324	294230
165726848	5398	1281908
161678894	330	9727
60868677	15053	345774
91397742	20241	100173
150005793	21891	1413702
151144091	10054	652844
75916561746	22856	10533
64561263	21510	441235
109668486	2586	97
69110846	15053	97
66935198	15974	1010761
155187508	16732	1484240
83241272	4728	1192687
164460348	20973	887567
84219553	1918	887535
74612919	16606	887569
145640254	5859	536019
114868069	199	1328807
109247816	17797	436508
107625013	17797	436508
104879758	17751	436508
167966021	21990	481156
73777846	8987	489126
169488570	9590	438560
150139076	18065	1399789
157746907	6162	1452438
105966663	11352	1164781
106824058	1301	1217887
170157616	18484	1217887
108127284	8558	1217887
121908460	16993	1217887
156287330	21550	1217887
98701549	296	1217887
64038446	9750	1217887
107654817	2197	1217887
83928044	14440	1217887
106879601	13145	1217887
69935762	13285	902998
136156350	296	1410230
136156351	296	1410230
58654653	21338	510643
103311669	4844	510643
150377885	10383	526904
110619496	155	1263982
110619497	18811	1263982
106814873	13325	377140
88737819	152	1264162
159515938	22489	1277033
113859218	19219	99564
132503236	23387	99564
138966490	22277	99564
156539898	6148	99564
132196880	13133	99564
70177776	22847	99564
75708818	13778	99564
81392568	16446	99564
106795982	21277	154114
55786481	4765	84458
55813563	1918	84458
183226726	296	82740
111577143	913	172471
145431520	11955	82740
56083555	12066	82740
170377564	6492	77728
63112634	23629	81203
98207483	22277	175921
106779438	16629	1327090
58486273	16606	538618
59135372	16606	538618
59135847	16606	538618
59137123	16606	538618
59137496	16606	538618
59137863	16606	538618
80684387	534	1567210
112689877	23588	582673
85592142	3657	641907
106772196	23387	86570
107147059	23387	86570
180271521	21713	86570
76108307	18010	147169
106835133	15191	294017
135642611	23762	294017
80205671	21192	294017
140224801	16343	294017
114878938	23170	17223
140581577	881	1281908
147831641	4207	508820
153750338	23213	127561
145223783	18384	269112
99603947	21277	460002
128912515	21510	483588
110916863	23544	284993
148830951	12684	1256934
167420729	8303	450148
76082048	16035	1571723
133379467	7948	32918
66158779	15411	343347
159342066	7140	54548
109930244	5632	1310087
156736832	17842	1310087
139317276	21990	212820
157382868	1918	552104
74949216	22121	1402136
120142268	2821	302185
143528238	8452	1395607
78952584	6835	74503
93713648	4207	826821
166968220	4765	1208744
105967940	18364	1372795
163661640	22564	860180
69141860	18810	4472
69108659	1918	4472
163475014	12684	655186
114381799	1918	36010
164703844	23651	1372301
82296138	2733	1459661
131752259	153	1459661
89661843	14826	1459661
102480286	16608	1459661
106550304	21501	1459661
115494014	22224	1475035
114878387	22102	912645
114539653	15420	912645
114423674	4910	912645
93282247	18830	912645
93282246	6488	912645
74211806	913	912645
167519877	10605	1190101
146514525	21191	252802
101974398	15604	1313864
